+-----------------------------+------------+--------+------------+
| dept_name                   | day        | role   | AMKA       |
| ENT                         | 2026-12-13 | Admin  | 1508665761 |
| ENT                         | 2026-12-13 | Admin  | 1607900079 |
| ENT                         | 2026-12-13 | Admin  | 1610858831 |
| ENT                         | 2026-12-13 | Admin  | 1611003666 |
| ENT                         | 2026-12-13 | Admin  | 1712730939 |
| ENT                         | 2026-12-13 | Admin  | 1806446467 |
| ENT                         | 2026-12-13 | Admin  | 1908458356 |
| ENT                         | 2026-12-13 | Admin  | 2003660014 |
| ENT                         | 2026-12-13 | Admin  | 2005586198 |
| ENT                         | 2026-12-13 | Admin  | 2008788354 |
| ENT                         | 2026-12-13 | Admin  | 2010429524 |
| ENT                         | 2026-12-13 | Admin  | 2110764191 |
| ENT                         | 2026-12-13 | Admin  | 2308874849 |
| ENT                         | 2026-12-13 | Admin  | 2309864645 |
| ENT                         | 2026-12-13 | Admin  | 2402857727 |
| ENT                         | 2026-12-13 | Admin  | 2408550654 |
| ENT                         | 2026-12-13 | Admin  | 2409434087 |
| ENT                         | 2026-12-13 | Admin  | 2412517299 |
| ENT                         | 2026-12-13 | Admin  | 2607484467 |
| ENT                         | 2026-12-13 | Admin  | 2708007657 |
| ENT                         | 2026-12-13 | Admin  | 2808598424 |
| ENT                         | 2026-12-13 | Admin  | 3101661048 |
| ENT                         | 2026-12-13 | Doctor | 0104618858 |
| ENT                         | 2026-12-13 | Doctor | 0105891880 |
| ENT                         | 2026-12-13 | Doctor | 0110880691 |
| ENT                         | 2026-12-13 | Doctor | 0201006695 |
| ENT                         | 2026-12-13 | Doctor | 0307963205 |
| ENT                         | 2026-12-13 | Doctor | 0309426868 |
| ENT                         | 2026-12-13 | Doctor | 0309563392 |
| ENT                         | 2026-12-13 | Doctor | 0408696989 |
| ENT                         | 2026-12-13 | Doctor | 0509973114 |
| ENT                         | 2026-12-13 | Doctor | 0601531519 |
| ENT                         | 2026-12-13 | Doctor | 0605584110 |
| ENT                         | 2026-12-13 | Doctor | 0607452587 |
| ENT                         | 2026-12-13 | Doctor | 0704904344 |
| ENT                         | 2026-12-13 | Doctor | 0706873053 |
| ENT                         | 2026-12-13 | Doctor | 0711942992 |
| ENT                         | 2026-12-13 | Doctor | 0806555905 |
| ENT                         | 2026-12-13 | Doctor | 0812982957 |
| ENT                         | 2026-12-13 | Doctor | 0904831694 |
| ENT                         | 2026-12-13 | Doctor | 1002861332 |
| ENT                         | 2026-12-13 | Doctor | 1109415688 |
| ENT                         | 2026-12-13 | Doctor | 1109745348 |
| ENT                         | 2026-12-13 | Doctor | 1208523524 |
| ENT                         | 2026-12-13 | Doctor | 1211707848 |
| ENT                         | 2026-12-13 | Doctor | 1308699025 |
| ENT                         | 2026-12-13 | Doctor | 1312003623 |
| ENT                         | 2026-12-13 | Doctor | 1401596573 |
| ENT                         | 2026-12-13 | Doctor | 1501573913 |
| ENT                         | 2026-12-13 | Doctor | 1503762965 |
| ENT                         | 2026-12-13 | Doctor | 1505543455 |
| ENT                         | 2026-12-13 | Doctor | 1510953560 |
| ENT                         | 2026-12-13 | Doctor | 1601495998 |
| ENT                         | 2026-12-13 | Doctor | 1603735382 |
| ENT                         | 2026-12-13 | Doctor | 1611859307 |
| ENT                         | 2026-12-13 | Doctor | 1612658393 |
| ENT                         | 2026-12-13 | Doctor | 1801854609 |
| ENT                         | 2026-12-13 | Doctor | 1803617379 |
| ENT                         | 2026-12-13 | Doctor | 1811746391 |
| ENT                         | 2026-12-13 | Doctor | 1911777766 |
| ENT                         | 2026-12-13 | Doctor | 1912909775 |
| ENT                         | 2026-12-13 | Doctor | 2007452768 |
| ENT                         | 2026-12-13 | Doctor | 2011985385 |
| ENT                         | 2026-12-13 | Doctor | 2102625494 |
| ENT                         | 2026-12-13 | Doctor | 2103891566 |
| ENT                         | 2026-12-13 | Doctor | 2202889835 |
| ENT                         | 2026-12-13 | Doctor | 2203946792 |
| ENT                         | 2026-12-13 | Doctor | 2204956492 |
| ENT                         | 2026-12-13 | Doctor | 2207939674 |
| ENT                         | 2026-12-13 | Doctor | 2302947398 |
| ENT                         | 2026-12-13 | Doctor | 2305587242 |
| ENT                         | 2026-12-13 | Doctor | 2306756265 |
| ENT                         | 2026-12-13 | Doctor | 2312517384 |
| ENT                         | 2026-12-13 | Doctor | 2312784653 |
| ENT                         | 2026-12-13 | Doctor | 2402660476 |
| ENT                         | 2026-12-13 | Doctor | 2404467659 |
| ENT                         | 2026-12-13 | Doctor | 2412950367 |
| ENT                         | 2026-12-13 | Doctor | 2511712014 |
| ENT                         | 2026-12-13 | Doctor | 2709532541 |
| ENT                         | 2026-12-13 | Doctor | 2804751977 |
| ENT                         | 2026-12-13 | Doctor | 2903518760 |
| ENT                         | 2026-12-13 | Doctor | 2903895461 |
| ENT                         | 2026-12-13 | Doctor | 2904008861 |
| ENT                         | 2026-12-13 | Doctor | 2907555808 |
| ENT                         | 2026-12-13 | Doctor | 2908735635 |
| ENT                         | 2026-12-13 | Doctor | 3105545215 |
| ENT                         | 2026-12-13 | Nurse  | 0107795439 |
| ENT                         | 2026-12-13 | Nurse  | 0108819350 |
| ENT                         | 2026-12-13 | Nurse  | 0112422085 |
| ENT                         | 2026-12-13 | Nurse  | 0305892552 |
| ENT                         | 2026-12-13 | Nurse  | 0401832865 |
| ENT                         | 2026-12-13 | Nurse  | 0408452659 |
| ENT                         | 2026-12-13 | Nurse  | 0601651190 |
| ENT                         | 2026-12-13 | Nurse  | 0601889888 |
| ENT                         | 2026-12-13 | Nurse  | 0604407119 |
| ENT                         | 2026-12-13 | Nurse  | 0604442412 |
| ENT                         | 2026-12-13 | Nurse  | 0610923008 |
| ENT                         | 2026-12-13 | Nurse  | 0610955368 |
| ENT                         | 2026-12-13 | Nurse  | 0611525558 |
| ENT                         | 2026-12-13 | Nurse  | 0612636602 |
| ENT                         | 2026-12-13 | Nurse  | 0612887868 |
| ENT                         | 2026-12-13 | Nurse  | 0706693885 |
| ENT                         | 2026-12-13 | Nurse  | 0708832170 |
| ENT                         | 2026-12-13 | Nurse  | 0709690337 |
| ENT                         | 2026-12-13 | Nurse  | 0710918885 |
| ENT                         | 2026-12-13 | Nurse  | 0804523785 |
| ENT                         | 2026-12-13 | Nurse  | 0809795904 |
| ENT                         | 2026-12-13 | Nurse  | 0810583438 |
| ENT                         | 2026-12-13 | Nurse  | 0901917326 |
| ENT                         | 2026-12-13 | Nurse  | 1002817646 |
| ENT                         | 2026-12-13 | Nurse  | 1003760346 |
| ENT                         | 2026-12-13 | Nurse  | 1005626891 |
| ENT                         | 2026-12-13 | Nurse  | 1006520460 |
| ENT                         | 2026-12-13 | Nurse  | 1007651381 |
| ENT                         | 2026-12-13 | Nurse  | 1010489548 |
| ENT                         | 2026-12-13 | Nurse  | 1101837338 |
| ENT                         | 2026-12-13 | Nurse  | 1108492654 |
| ENT                         | 2026-12-13 | Nurse  | 1110866572 |
| ENT                         | 2026-12-13 | Nurse  | 1209538714 |
| ENT                         | 2026-12-13 | Nurse  | 1301733217 |
| ENT                         | 2026-12-13 | Nurse  | 1304711992 |
| ENT                         | 2026-12-13 | Nurse  | 1306632955 |
| ENT                         | 2026-12-13 | Nurse  | 1311805830 |
| ENT                         | 2026-12-13 | Nurse  | 1403598920 |
| ENT                         | 2026-12-13 | Nurse  | 1403683613 |
| ENT                         | 2026-12-13 | Nurse  | 1408812939 |
| ENT                         | 2026-12-13 | Nurse  | 1503491470 |
| ENT                         | 2026-12-13 | Nurse  | 1506494768 |
| ENT                         | 2026-12-13 | Nurse  | 1508753306 |
| ENT                         | 2026-12-13 | Nurse  | 1510757504 |
| ENT                         | 2026-12-13 | Nurse  | 1605871980 |
| ENT                         | 2026-12-13 | Nurse  | 1611423926 |
| ENT                         | 2026-12-13 | Nurse  | 1704766372 |
| ENT                         | 2026-12-13 | Nurse  | 1707925922 |
| ENT                         | 2026-12-13 | Nurse  | 1708709114 |
| ENT                         | 2026-12-13 | Nurse  | 1710974892 |
| ENT                         | 2026-12-13 | Nurse  | 1806835461 |
| ENT                         | 2026-12-13 | Nurse  | 1808495156 |
| ENT                         | 2026-12-13 | Nurse  | 1808857442 |
| ENT                         | 2026-12-13 | Nurse  | 1812583278 |
| ENT                         | 2026-12-13 | Nurse  | 1903750394 |
| ENT                         | 2026-12-13 | Nurse  | 1904954883 |
| ENT                         | 2026-12-13 | Nurse  | 1910976675 |
| ENT                         | 2026-12-13 | Nurse  | 2004548444 |
| ENT                         | 2026-12-13 | Nurse  | 2006543500 |
| ENT                         | 2026-12-13 | Nurse  | 2012639108 |
| ENT                         | 2026-12-13 | Nurse  | 2112510642 |
| ENT                         | 2026-12-13 | Nurse  | 2112778796 |
| ENT                         | 2026-12-13 | Nurse  | 2311449736 |
| ENT                         | 2026-12-13 | Nurse  | 2409743239 |
| ENT                         | 2026-12-13 | Nurse  | 2504457221 |
| ENT                         | 2026-12-13 | Nurse  | 2505443136 |
| ENT                         | 2026-12-13 | Nurse  | 2508748334 |
| ENT                         | 2026-12-13 | Nurse  | 2511472553 |
| ENT                         | 2026-12-13 | Nurse  | 2601444393 |
| ENT                         | 2026-12-13 | Nurse  | 2611469310 |
| ENT                         | 2026-12-13 | Nurse  | 2612624252 |
| ENT                         | 2026-12-13 | Nurse  | 2802799184 |
| ENT                         | 2026-12-13 | Nurse  | 2901837737 |
| ENT                         | 2026-12-13 | Nurse  | 2908927995 |
| ENT                         | 2026-12-13 | Nurse  | 2911613442 |
| ENT                         | 2026-12-13 | Nurse  | 2912465073 |
| ENT                         | 2026-12-13 | Nurse  | 3103742110 |
| ENT                         | 2026-12-31 | Admin  | 0210960977 |
| ENT                         | 2026-12-31 | Admin  | 0303405395 |
| ENT                         | 2026-12-31 | Admin  | 0304727575 |
| ENT                         | 2026-12-31 | Admin  | 0408620724 |
| ENT                         | 2026-12-31 | Admin  | 0503492758 |
| ENT                         | 2026-12-31 | Admin  | 0503704218 |
| ENT                         | 2026-12-31 | Admin  | 0506641219 |
| ENT                         | 2026-12-31 | Admin  | 0705622563 |
| ENT                         | 2026-12-31 | Admin  | 0709712181 |
| ENT                         | 2026-12-31 | Admin  | 0803643155 |
| ENT                         | 2026-12-31 | Admin  | 0806697940 |
| ENT                         | 2026-12-31 | Admin  | 1005433122 |
| ENT                         | 2026-12-31 | Admin  | 1106911410 |
| ENT                         | 2026-12-31 | Admin  | 1110695104 |
| ENT                         | 2026-12-31 | Admin  | 1212552555 |
| ENT                         | 2026-12-31 | Admin  | 1306422562 |
| ENT                         | 2026-12-31 | Admin  | 1312771419 |
| ENT                         | 2026-12-31 | Admin  | 1501402720 |
| ENT                         | 2026-12-31 | Admin  | 1502698763 |
| ENT                         | 2026-12-31 | Admin  | 1507759040 |
| ENT                         | 2026-12-31 | Admin  | 1508665761 |
| ENT                         | 2026-12-31 | Admin  | 1607900079 |
| ENT                         | 2026-12-31 | Admin  | 1610858831 |
| ENT                         | 2026-12-31 | Admin  | 1611003666 |
| ENT                         | 2026-12-31 | Admin  | 1711730076 |
| ENT                         | 2026-12-31 | Admin  | 1712730939 |
| ENT                         | 2026-12-31 | Admin  | 1806446467 |
| ENT                         | 2026-12-31 | Admin  | 2003660014 |
| ENT                         | 2026-12-31 | Admin  | 2005586198 |
| ENT                         | 2026-12-31 | Admin  | 2010429524 |
| ENT                         | 2026-12-31 | Admin  | 2110764191 |
| ENT                         | 2026-12-31 | Admin  | 2308874849 |
| ENT                         | 2026-12-31 | Admin  | 2309864645 |
| ENT                         | 2026-12-31 | Admin  | 2402496760 |
| ENT                         | 2026-12-31 | Admin  | 2402857727 |
| ENT                         | 2026-12-31 | Admin  | 2404431256 |
